,Rooms,Material,Total area,Live area,Kitchen,Toilet type,Price,Floor,TotalFloor
1725,2,10,50.2,30.9,6.1,7,3750,2.0,9.0
1726,2,14,53.8,40.0,7.0,7,3800,1.0,4.0
1727,2,23,41.2,34.0,0.0,7,3800,6.0,7.0
1728,2,23,41.5,26.4,6.7,7,3800,2.0,5.0
1729,2,8,46.0,28.0,8.3,7,3850,7.0,9.0
1730,2,23,48.1,28.5,7.3,7,3900,7.0,9.0
1731,2,25,58.0,34.5,10.0,7,3900,3.0,4.0
1732,2,11,45.0,29.0,6.0,8,3900,5.0,5.0
1733,2,2,45.0,0.0,7.5,7,3900,11.0,14.0
1734,2,3,46.2,29.1,6.9,7,3900,5.0,9.0
1735,2,2,52.7,29.5,7.9,7,3900,11.0,14.0
1736,2,23,47.6,27.0,7.4,7,3920,12.0,12.0
1737,2,23,50.6,30.1,8.0,7,3950,2.0,14.0
1738,2,23,46.0,26.0,6.4,8,3990,3.0,5.0
1739,2,2,45.0,24.6,7.5,7,3990,10.0,12.0
1740,2,2,52.2,32.0,7.4,7,3995,5.0,12.0
1741,2,10,46.0,28.0,6.0,8,4000,2.0,5.0
1742,2,23,43.9,24.6,7.9,7,4000,5.0,9.0
1743,2,23,45.8,28.6,7.0,7,4000,3.0,9.0
1744,2,23,50.5,31.0,7.0,7,4100,7.0,9.0
1745,2,8,49.0,31.0,7.0,7,4100,8.0,12.0
1746,2,23,49.0,30.7,7.0,7,4100,5.0,12.0
1747,2,23,55.0,27.0,12.3,2,4138,3.0,24.0
1748,2,3,45.5,28.0,7.0,7,4150,4.0,9.0
1749,2,23,45.8,30.5,6.4,8,4200,1.0,5.0
1750,2,3,46.6,28.9,7.5,7,4220,2.0,9.0
1751,2,23,46.2,28.8,7.0,7,4250,1.0,9.0
1752,2,2,51.0,28.7,10.0,7,4300,12.0,12.0
1753,2,10,45.4,28.3,6.9,2,4300,7.0,9.0
1754,2,23,60.0,33.0,11.0,7,4300,6.0,9.0
1755,2,2,51.2,29.4,7.7,7,4300,2.0,16.0
1756,2,23,45.8,28.6,7.0,7,4300,4.0,9.0
1757,2,15,58.0,30.0,12.0,7,4300,7.0,23.0
1758,2,2,46.0,26.0,8.0,7,4350,10.0,12.0
1759,2,23,47.0,30.0,6.5,8,4350,2.0,5.0
1760,2,23,45.0,28.0,5.0,7,4390,5.0,9.0
1761,2,10,50.3,31.5,5.9,7,4450,4.0,9.0
1762,2,2,52.1,29.9,7.9,7,4490,12.0,12.0
1763,2,2,47.0,27.0,10.0,2,4500,3.0,12.0
1764,2,19,52.0,29.0,8.5,7,4500,5.0,10.0
1765,2,14,54.0,36.0,7.4,7,4500,12.0,12.0
1766,2,23,51.0,30.0,8.0,7,4550,13.0,14.0
1767,2,3,45.5,28.3,6.9,7,4580,6.0,9.0
1768,2,23,44.9,27.8,8.2,7,4600,3.0,9.0
1769,2,28,45.0,28.5,6.3,8,4600,1.0,5.0
1770,2,2,52.2,30.2,8.5,7,4600,10.0,14.0
1771,2,2,57.0,32.0,10.5,7,4670,14.0,16.0
1772,2,2,59.0,27.0,16.0,7,4690,12.0,12.0
1773,2,14,47.0,30.2,8.0,7,4750,7.0,12.0
1774,2,2,56.0,30.0,11.0,8,4800,13.0,16.0
1775,2,2,52.0,30.2,8.0,7,4830,7.0,12.0
1776,2,18,60.0,29.0,10.0,7,4850,8.0,17.0
1777,2,14,58.0,28.0,8.0,7,4850,10.0,16.0
1778,2,2,51.0,28.6,10.0,7,4900,10.0,12.0
1779,2,23,49.2,31.0,7.0,7,4900,10.0,12.0
1780,2,15,64.0,36.0,9.0,7,4900,15.0,18.0
1781,2,25,55.7,35.7,7.7,7,4950,5.0,5.0
1782,2,23,64.0,35.9,8.9,7,5000,6.0,15.0
1783,2,14,45.8,27.9,7.3,7,5040,3.0,8.0
1784,2,14,46.0,28.0,7.0,7,5050,8.0,12.0
1785,2,2,51.0,33.0,7.0,7,5100,10.0,12.0
1786,2,14,46.5,29.0,8.0,7,5150,8.0,8.0
1787,2,14,46.4,29.4,8.3,7,5150,7.0,12.0
1788,2,23,55.0,28.6,12.0,7,5171,16.0,24.0
1789,2,13,59.0,34.1,10.0,7,5200,3.0,10.0
1790,2,14,53.3,32.0,11.0,7,5300,3.0,14.0
1791,2,19,54.9,28.6,12.3,2,5357,4.0,24.0
1792,2,25,52.3,31.5,8.3,7,5500,3.0,4.0
1793,2,14,66.0,46.0,15.0,8,5500,3.0,7.0
1794,2,25,57.5,36.1,7.7,7,5550,5.0,5.0
1795,2,5,60.5,33.0,12.6,7,5550,6.0,15.0
1796,2,15,58.9,33.3,12.9,7,5600,5.0,22.0
1797,2,2,62.4,33.9,10.6,7,5690,11.0,12.0
1798,2,1,64.8,34.7,14.6,7,5800,1.0,12.0
1799,2,23,68.8,34.5,14.3,7,5900,13.0,17.0
1800,2,14,57.0,29.0,11.0,7,5900,9.0,10.0
1801,2,15,64.3,38.3,12.8,7,5932,1.0,9.0
1802,2,2,52.0,33.0,8.0,8,6000,6.0,12.0
1803,2,14,61.0,39.5,9.0,7,6000,1.0,3.0
1804,2,25,60.0,40.0,9.0,7,6100,5.0,5.0
1805,2,14,49.0,30.0,9.0,2,6100,8.0,13.0
1806,2,14,55.1,31.5,8.2,7,6200,13.0,14.0
1807,2,1,55.0,30.0,13.0,7,6300,15.0,18.0
1808,2,25,58.1,34.2,11.0,7,6320,3.0,5.0
1809,2,15,65.1,35.5,13.4,7,6462,3.0,13.0
1810,2,15,65.8,38.8,12.8,7,6607,2.0,9.0
1811,2,15,60.0,34.0,0.0,7,8450,3.0,19.0
1812,2,14,70.2,32.0,13.0,7,8495,12.0,16.0
1813,2,15,94.0,32.0,33.0,0,8500,2.0,23.0
1814,2,15,55.8,31.9,10.0,7,8800,2.0,9.0
1815,2,15,85.0,41.0,14.0,7,8950,9.0,21.0
1816,2,14,103.1,50.0,15.0,0,15000,3.0,6.0
1817,3,2,56.1,40.0,7.0,7,2500,7.0,12.0
1818,3,10,59.8,44.9,6.6,8,3000,1.0,5.0
1819,3,14,55.1,37.1,5.7,7,3850,5.0,5.0
1820,3,23,64.0,47.0,7.3,7,3990,5.0,5.0
1821,3,3,57.3,39.2,6.2,7,4100,1.0,9.0
1822,3,23,59.0,44.0,6.0,7,4100,1.0,7.0
1823,3,11,58.0,40.0,7.0,8,4120,5.0,5.0
1824,3,11,58.9,42.0,7.1,2,4150,1.0,5.0
1825,3,23,56.1,40.0,6.0,8,4150,5.0,5.0
1826,3,8,62.0,41.5,8.1,7,4200,2.0,9.0
1827,3,10,57.0,43.4,6.0,7,4290,1.0,7.0
1828,3,8,62.0,42.0,8.5,7,4350,1.0,9.0
1829,3,23,58.5,42.6,6.0,7,4450,7.0,7.0
1830,3,3,58.0,39.4,6.4,7,4490,9.0,9.0
1831,3,10,59.0,45.2,6.5,7,4499,1.0,5.0
1832,3,23,60.0,41.0,8.3,7,4500,1.0,9.0
1833,3,10,67.1,48.0,6.2,7,4500,1.0,9.0
1834,3,23,55.0,37.3,7.2,7,4550,5.0,5.0
1835,3,11,54.0,37.0,7.0,7,4600,5.0,5.0
1836,3,3,65.0,39.5,6.2,7,4650,5.0,9.0
1837,3,23,60.0,43.7,6.0,7,4650,4.0,7.0
1838,3,23,56.4,38.5,7.0,8,4690,4.0,5.0
1839,3,23,57.0,38.8,6.1,7,4850,4.0,9.0
1840,3,14,60.0,39.5,7.6,7,4950,1.0,15.0
1841,3,23,56.3,37.2,5.2,7,4950,1.0,5.0
1842,3,28,55.8,37.3,6.1,8,4980,2.0,5.0
1843,3,14,63.7,46.7,7.1,2,4990,1.0,5.0
1844,3,23,62.3,42.5,8.2,7,5000,1.0,9.0
1845,3,10,72.4,43.0,9.5,7,5200,1.0,9.0
1846,3,15,84.0,46.0,13.0,7,5200,5.0,7.0
1847,3,23,57.6,39.0,6.1,7,5200,5.0,9.0
1848,3,14,60.0,39.0,8.0,7,5250,8.0,9.0
1849,3,8,71.0,43.0,8.5,7,5300,8.0,8.0
1850,3,18,80.0,45.0,13.0,7,5300,8.0,17.0
1851,3,23,60.7,41.3,7.0,7,5350,8.0,12.0
1852,3,23,58.0,39.0,7.0,7,5370,9.0,9.0
1853,3,13,86.5,50.1,11.0,7,5400,6.0,7.0
1854,3,2,72.0,43.8,8.1,7,5450,7.0,9.0
1855,3,8,68.0,44.0,9.0,7,5480,3.0,9.0
1856,3,23,65.0,43.0,9.0,7,5500,1.0,14.0
1857,3,13,76.0,47.1,9.0,7,5500,7.0,18.0
1858,3,23,58.6,38.7,5.0,7,5550,7.0,9.0
1859,3,2,70.6,42.6,10.6,7,5600,12.0,12.0
1860,3,28,59.8,44.4,6.3,8,5600,2.0,5.0
1861,3,18,76.0,47.0,8.7,7,5600,15.0,18.0
1862,3,14,66.0,42.0,8.5,7,5800,14.0,15.0
1863,3,3,58.0,48.0,7.0,7,5800,3.0,9.0
1864,3,23,71.5,43.4,7.6,7,5990,4.0,9.0
1865,3,8,73.0,49.5,9.0,7,6000,3.0,9.0
1866,3,10,79.6,47.0,15.5,7,6300,1.0,12.0
1867,3,14,84.0,54.0,13.0,7,6400,2.0,6.0
1868,3,1,80.0,39.6,13.7,7,6700,5.0,18.0
1869,3,25,62.9,43.1,8.1,7,6750,7.0,7.0
1870,3,25,66.1,0.0,9.0,8,6800,5.0,5.0
1871,3,25,80.0,56.0,8.8,7,6850,2.0,5.0
1872,3,25,79.0,52.0,10.0,7,6900,2.0,3.0
1873,3,25,75.0,49.6,9.1,7,6950,2.0,5.0
1874,3,14,75.7,52.5,9.5,7,7000,3.0,3.0
1875,3,25,82.0,52.0,9.0,7,7050,5.0,5.0
1876,3,18,78.5,48.0,12.5,7,7150,6.0,18.0
1877,3,25,63.3,46.0,6.6,7,7500,4.0,5.0
1878,3,25,70.8,46.0,7.0,7,8050,3.0,5.0
1879,3,10,90.0,50.0,12.8,7,8170,1.0,16.0
1880,3,18,86.5,51.0,14.0,0,8400,12.0,17.0
1881,3,25,73.1,37.2,15.4,7,8900,1.0,6.0
1882,3,25,144.0,71.0,26.9,8,9000,5.0,5.0
1883,3,15,85.0,53.0,11.0,7,9800,6.0,10.0
1884,3,18,114.7,63.0,40.0,0,10970,17.0,18.0
1885,3,14,100.0,60.0,14.0,7,10980,5.0,5.0
1886,3,14,99.3,62.0,17.6,7,11000,9.0,16.0
1887,3,15,88.8,53.0,12.0,0,11500,20.0,25.0
1888,3,14,111.0,48.0,43.0,0,12399,9.0,16.0
1889,3,15,103.0,56.0,16.0,0,13100,3.0,12.0
1890,3,25,171.5,68.8,57.5,0,19000,4.0,5.0
1891,3,14,155.0,91.0,24.0,0,37000,10.0,12.0
1892,4,3,73.5,49.0,6.2,7,5150,1.0,9.0
1893,4,14,74.0,49.0,6.5,7,5200,2.0,9.0
1894,4,23,73.0,49.0,6.5,7,5250,3.0,9.0
1895,4,23,74.0,50.0,6.4,7,5450,6.0,9.0
1896,4,23,102.2,66.0,11.5,7,5700,1.0,7.0
1897,4,3,74.1,50.0,6.4,7,6100,5.0,9.0
1898,4,4,72.6,49.0,6.0,7,6150,9.0,9.0
1899,4,14,82.0,61.0,8.0,7,6350,2.0,9.0
1900,4,25,91.4,68.0,10.0,7,9000,4.0,5.0
1901,4,6,91.0,58.0,10.0,0,10300,4.0,10.0
1902,1,15,22.0,0.0,0.0,8,1328,9.0,12.0
1903,1,15,27.0,15.0,7.0,8,1450,3.0,3.0
1904,1,14,28.0,15.0,8.0,8,1530,3.0,3.0
1905,1,15,31.0,0.0,0.0,2,1900,12.0,17.0
1906,1,14,32.0,18.0,7.0,2,1950,2.0,2.0
1907,1,23,25.9,19.2,5.0,8,2000,8.0,9.0
1908,1,14,28.0,16.0,4.5,8,2050,2.0,3.0
1909,1,18,24.6,14.2,0.0,8,2079,7.0,16.0
1910,1,13,25.0,18.0,0.0,8,2090,10.0,12.0
1911,1,15,26.9,17.0,0.0,8,2120,9.0,16.0
1912,1,15,27.0,17.0,0.0,8,2180,10.0,16.0
1913,1,18,28.1,17.1,0.0,8,2200,9.0,16.0
1914,1,15,27.5,17.5,0.0,8,2200,12.0,16.0
1915,1,18,28.0,17.0,0.0,8,2220,15.0,16.0
1916,1,15,28.6,18.0,5.0,2,2270,5.0,16.0
1917,1,14,31.1,0.0,5.4,8,2280,4.0,5.0
1918,1,14,30.0,18.0,5.0,8,2300,5.0,5.0
1919,1,14,30.0,17.0,5.0,8,2300,1.0,5.0
1920,1,14,30.6,17.0,7.0,8,2320,1.0,5.0
1921,1,18,25.7,17.5,0.0,2,2350,17.0,24.0
1922,1,18,37.0,17.3,10.0,7,2350,5.0,5.0
1923,1,10,31.0,17.5,5.0,8,2350,4.0,5.0
1924,1,18,29.2,19.0,0.0,8,2350,7.0,16.0
1925,1,18,25.4,0.0,9.0,8,2400,6.0,15.0
1926,1,15,25.0,17.2,5.0,8,2400,8.0,12.0
1927,1,14,34.0,19.5,8.5,8,2490,4.0,9.0
1928,1,14,30.0,17.0,6.0,8,2500,4.0,5.0
1929,1,14,31.2,18.1,5.7,8,2500,4.0,4.0
1930,1,23,27.9,15.0,4.5,7,2590,9.0,15.0
1931,1,18,32.2,0.0,0.0,8,2590,6.0,16.0
1932,1,11,30.0,17.6,5.5,8,2650,5.0,5.0
1933,1,14,29.0,17.2,5.2,8,2650,2.0,5.0
1934,1,18,23.6,17.0,0.0,2,2650,9.0,16.0
1935,1,10,31.0,17.1,6.0,7,2700,2.0,5.0
1936,1,16,32.3,18.0,6.2,7,2700,9.0,9.0
1937,1,16,28.0,15.0,6.3,7,2780,5.0,15.0
1938,1,15,24.0,18.0,0.0,8,2790,2.0,19.0
1939,1,16,32.0,18.0,6.3,7,2800,7.0,9.0
1940,1,11,31.0,17.0,5.5,7,2800,3.0,5.0
1941,1,15,24.5,19.0,0.0,8,2800,8.0,20.0
1942,1,2,28.9,13.5,10.1,8,2800,1.0,16.0
1943,1,15,24.0,17.9,0.0,8,2800,4.0,22.0
1944,1,15,24.0,16.0,4.0,8,2800,10.0,17.0
1945,1,14,30.6,0.0,5.6,8,2850,5.0,5.0
1946,1,15,42.0,18.0,10.0,7,2850,14.0,18.0
1947,1,15,25.0,18.5,5.5,8,2850,10.0,17.0
1948,1,15,25.0,25.0,0.0,8,2850,13.0,19.0
1949,1,17,31.7,15.0,9.0,5,2900,2.0,4.0
1950,1,23,32.0,17.7,6.4,7,2900,3.0,9.0
1951,1,11,31.5,17.5,6.0,7,2900,5.0,5.0
1952,1,15,40.0,21.2,13.2,8,2900,5.0,12.0
1953,1,14,33.5,17.7,7.6,7,2950,9.0,9.0
1954,1,16,31.0,18.0,6.3,7,2950,7.0,9.0
1955,1,23,34.0,18.0,6.5,7,2980,8.0,12.0
1956,1,23,31.0,17.3,6.0,7,2990,3.0,5.0
1957,1,15,27.0,19.7,0.0,8,2990,10.0,24.0
1958,1,16,36.0,19.3,8.0,7,2999,13.0,15.0
1959,1,23,32.1,17.5,6.3,7,2999,6.0,9.0
1960,1,14,30.0,16.7,5.5,2,3000,3.0,3.0
1961,1,19,38.0,18.4,8.1,7,3000,10.0,10.0
1962,1,15,26.0,13.2,5.0,8,3000,9.0,13.0
1963,1,15,26.0,15.0,0.0,8,3000,8.0,16.0
1964,1,16,35.4,19.3,7.5,8,3050,3.0,15.0
1965,1,15,39.0,20.1,8.1,7,3070,4.0,8.0
1966,1,15,34.3,12.2,7.4,8,3087,9.0,22.0
1967,1,16,30.7,17.8,6.2,7,3099,3.0,9.0
1968,1,2,32.0,15.0,8.0,7,3100,8.0,12.0
1969,1,16,31.0,18.0,6.5,7,3100,8.0,9.0
1970,1,15,30.0,22.6,0.0,8,3100,1.0,22.0
1971,1,19,39.6,16.1,11.4,7,3100,2.0,8.0
1972,1,15,25.0,0.0,0.0,8,3100,11.0,11.0
1973,1,15,32.7,20.0,0.0,8,3150,3.0,17.0
1974,1,15,30.4,20.4,5.0,8,3150,9.0,17.0
1975,1,23,32.5,17.5,6.3,7,3150,5.0,12.0
1976,1,18,24.0,18.0,0.0,8,3150,5.0,17.0
1977,1,23,33.0,18.0,6.5,7,3180,2.0,9.0
1978,1,16,32.9,18.1,6.3,7,3180,7.0,9.0
1979,1,14,34.5,20.0,6.9,8,3200,3.0,12.0
1980,1,19,33.6,15.0,10.0,7,3200,3.0,18.0
1981,1,15,37.4,14.0,13.7,8,3200,4.0,25.0
1982,1,23,42.2,17.1,10.2,7,3200,3.0,16.0
1983,1,14,33.4,17.0,9.0,8,3230,4.0,9.0
1984,1,19,38.0,16.5,9.0,8,3250,13.0,17.0
1985,1,2,31.5,13.6,7.2,7,3295,3.0,16.0
1986,1,19,38.0,16.5,9.0,8,3300,4.0,17.0
1987,1,23,42.1,17.1,9.9,7,3300,16.0,16.0
1988,1,15,42.2,17.1,9.9,7,3300,7.0,16.0
1989,1,15,24.0,18.0,0.0,8,3300,14.0,19.0
1990,1,14,35.0,18.0,9.3,7,3350,4.0,12.0
1991,1,15,42.0,18.7,12.0,7,3350,4.0,23.0
1992,1,15,28.0,0.0,0.0,7,3350,5.0,9.0
1993,1,15,41.0,16.5,11.5,8,3390,1.0,17.0
1994,1,15,37.0,17.0,10.0,7,3400,11.0,23.0
1995,1,2,38.8,20.2,10.3,7,3400,6.0,16.0
1996,1,15,41.0,13.0,10.0,7,3400,20.0,22.0
1997,1,14,40.0,18.0,8.0,7,3400,1.0,15.0
1998,1,14,35.2,18.0,8.0,7,3400,12.0,14.0
1999,1,14,35.2,18.0,8.0,7,3400,12.0,14.0
2000,1,18,42.1,17.1,9.9,7,3490,16.0,16.0
2001,1,18,39.0,20.0,10.0,7,3500,8.0,11.0
2002,1,18,41.5,18.0,12.2,8,3500,10.0,25.0
2003,1,15,34.0,15.0,8.0,7,3500,22.0,23.0
2004,1,15,42.2,18.0,10.0,7,3500,9.0,16.0
2005,1,15,36.6,16.5,8.0,7,3500,4.0,9.0
2006,1,10,40.7,17.4,8.4,7,3500,2.0,10.0
2007,1,18,29.4,20.0,0.0,8,3500,14.0,20.0
2008,1,8,34.7,17.5,8.7,7,3500,2.0,10.0
2009,1,18,36.3,14.0,9.2,8,3500,3.0,17.0
2010,1,14,33.2,18.0,8.5,8,3500,8.0,9.0
2011,1,2,38.1,20.0,10.0,7,3550,10.0,16.0
2012,1,18,42.2,16.6,12.0,8,3550,12.0,17.0
2013,1,23,41.5,14.0,10.0,8,3600,8.0,16.0
2014,1,14,35.5,18.9,8.6,7,3600,1.0,24.0
2015,1,14,38.4,17.3,8.0,7,3600,6.0,16.0
2016,1,14,38.0,18.0,8.1,7,3600,6.0,12.0
2017,1,23,35.7,16.1,8.4,7,3600,9.0,10.0
2018,1,2,39.0,20.0,10.2,7,3640,4.0,16.0
2019,1,19,35.4,17.5,8.1,7,3650,19.0,20.0
2020,1,15,38.0,18.4,10.6,7,3650,6.0,25.0
2021,1,19,41.6,16.4,11.8,8,3650,15.0,17.0
2022,1,23,38.0,19.0,11.0,7,3690,2.0,8.0
2023,1,14,38.5,20.0,10.5,7,3700,6.0,9.0
2024,1,13,37.9,16.4,9.0,8,3700,11.0,18.0
2025,1,14,35.8,16.8,6.7,7,3700,12.0,13.0
2026,1,2,38.4,19.9,10.2,7,3744,6.0,16.0
2027,1,14,34.5,16.0,9.0,7,3780,16.0,22.0
2028,1,15,42.0,18.0,14.0,7,3795,10.0,22.0
2029,1,23,38.2,16.5,9.2,7,3840,12.0,17.0
2030,1,15,32.3,14.1,10.9,8,3850,7.0,14.0
2031,1,23,38.3,21.0,10.0,7,3850,5.0,12.0
2032,1,2,39.0,20.0,10.5,7,3850,2.0,12.0
2033,1,2,38.5,20.0,10.2,7,3898,7.0,16.0
2034,1,15,41.0,17.8,11.8,7,3900,3.0,16.0
2035,1,23,46.8,22.7,9.9,7,3900,5.0,13.0
2036,1,15,33.9,17.0,9.0,8,3905,7.0,9.0
2037,1,23,35.0,18.0,9.0,7,3950,15.0,17.0
2038,1,14,38.0,17.6,9.8,7,4050,8.0,17.0
2039,1,23,35.0,17.0,8.0,7,4080,2.0,18.0
2040,1,18,32.6,16.0,8.6,8,4090,10.0,21.0
2041,1,9,45.0,20.0,12.0,7,4100,8.0,8.0
2042,1,18,44.6,20.0,12.3,7,4100,1.0,8.0
2043,1,15,45.2,22.0,11.0,7,4100,2.0,25.0
2044,1,15,39.0,19.0,10.5,8,4100,6.0,18.0
2045,1,18,44.9,20.1,12.2,7,4150,3.0,10.0
2046,1,15,36.0,17.0,8.0,8,4199,13.0,25.0
2047,1,15,34.0,16.0,10.0,8,4200,9.0,19.0
2048,1,15,34.5,16.1,10.5,8,4250,11.0,11.0
2049,1,15,45.0,17.0,11.0,8,4300,18.0,20.0
2050,1,15,39.4,17.5,10.3,7,4350,13.0,25.0
2051,1,15,38.0,19.0,11.0,8,4350,6.0,18.0
2052,1,15,42.2,19.0,10.0,7,4400,9.0,25.0
2053,1,18,41.0,17.0,12.0,8,4400,8.0,8.0
2054,1,19,41.2,18.0,13.0,8,4500,4.0,12.0
2055,1,15,42.7,18.7,11.0,8,4501,18.0,20.0
2056,1,14,39.0,18.2,9.8,8,4520,14.0,16.0
2057,1,15,43.6,18.5,12.6,7,4590,7.0,22.0
2058,1,14,41.9,21.0,10.7,7,4600,19.0,25.0
2059,1,15,42.6,18.8,10.0,8,4900,2.0,18.0
2060,1,13,43.0,16.0,15.5,8,4950,10.0,14.0
2061,1,15,45.0,17.6,10.5,8,5000,10.0,18.0
2062,1,14,45.0,25.0,10.0,8,5100,4.0,7.0
2063,1,13,49.3,19.7,15.5,7,5100,14.0,14.0
2064,1,15,49.8,19.9,15.4,7,5150,8.0,18.0
2065,1,15,43.0,18.0,14.0,8,5250,2.0,22.0
2066,1,15,49.7,22.0,14.0,0,5429,2.0,16.0
2067,1,15,56.7,22.0,12.0,0,5440,2.0,18.0
2068,1,19,53.9,18.3,18.8,8,6500,8.0,25.0
2069,1,21,40.5,15.2,8.8,7,7100,15.0,26.0
2070,2,14,32.2,23.4,3.0,5,2150,3.0,6.0
2071,2,14,45.3,30.7,6.5,7,2750,1.0,5.0
2072,2,14,44.0,25.0,6.0,7,2800,5.0,5.0
2073,2,14,49.0,28.0,7.5,7,2900,4.0,5.0
2074,2,14,43.7,27.0,5.2,7,2900,1.0,4.0
2075,2,11,46.0,29.0,6.0,8,3150,4.0,5.0
2076,2,14,51.4,29.8,6.5,7,3200,2.0,5.0
2077,2,14,43.0,25.5,8.1,7,3250,2.0,9.0
2078,2,14,51.0,30.3,6.5,7,3330,3.0,5.0
2079,2,11,44.9,31.2,6.0,7,3350,5.0,5.0
2080,2,23,42.0,27.0,6.1,7,3350,1.0,5.0
2081,2,14,44.0,27.9,5.1,8,3350,1.0,5.0
2082,2,14,42.8,28.0,4.8,7,3450,4.0,4.0
2083,2,16,45.4,28.0,6.0,7,3450,5.0,9.0
2084,2,16,46.0,28.0,7.5,7,3500,7.0,9.0
2085,2,14,42.5,28.3,5.4,7,3500,3.0,4.0
2086,2,14,53.0,33.0,9.0,7,3550,9.0,9.0
2087,2,16,47.0,30.0,6.5,7,3600,1.0,9.0
2088,2,23,42.0,28.1,6.0,7,3600,2.0,5.0
2089,2,16,46.8,29.6,6.2,7,3620,3.0,9.0
2090,2,16,44.0,27.0,6.3,7,3800,1.0,9.0
2091,2,16,43.5,27.0,6.3,7,3800,6.0,9.0
2092,2,16,45.0,27.0,6.3,7,3850,3.0,9.0
2093,2,14,59.7,36.7,8.4,7,3850,4.0,5.0
2094,2,14,46.0,29.0,8.0,7,3850,9.0,9.0
2095,2,14,43.0,28.0,7.0,7,3850,12.0,12.0
2096,2,23,50.1,30.5,7.0,7,3890,1.0,9.0
2097,2,14,48.3,30.5,8.3,7,3970,9.0,9.0
2098,2,8,46.3,29.4,8.0,7,4000,6.0,9.0
2099,2,14,45.0,28.0,7.0,7,4090,1.0,9.0
2100,2,14,50.0,33.0,6.5,7,4100,4.0,9.0
2101,2,15,56.0,31.0,10.0,7,4100,5.0,16.0
2102,2,23,54.0,31.0,10.0,7,4150,1.0,9.0
2103,2,14,48.0,27.0,10.0,7,4150,5.0,9.0
2104,2,14,67.8,41.2,9.8,7,4200,3.0,3.0
2105,2,14,67.0,36.0,9.0,7,4250,3.0,5.0
2106,2,23,44.0,27.0,6.0,7,4250,8.0,9.0
2107,2,15,65.7,30.9,11.9,2,4270,7.0,16.0
2108,2,8,55.0,31.2,7.8,7,4300,6.0,9.0
2109,2,18,56.3,31.5,10.0,7,4300,10.0,16.0
2110,2,10,50.0,30.5,7.0,7,4300,8.0,9.0
2111,2,14,47.0,28.5,9.0,7,4390,8.0,9.0
2112,2,14,48.0,29.5,8.5,7,4400,3.0,9.0
2113,2,14,48.0,30.9,7.5,7,4500,7.0,9.0
2114,2,23,47.6,27.0,7.5,7,4500,11.0,16.0
2115,2,23,45.5,27.0,6.5,7,4500,3.0,9.0
2116,2,15,47.4,21.9,10.0,7,4500,2.0,4.0
2117,2,2,52.0,30.0,10.0,7,4575,1.0,12.0
2118,2,18,62.0,37.0,10.5,7,4620,5.0,22.0
2119,2,2,51.4,28.8,10.1,7,4650,7.0,12.0
2120,2,14,47.0,29.2,7.8,7,4700,5.0,10.0
2121,2,8,59.0,36.0,8.0,7,4700,2.0,9.0
2122,2,15,63.0,39.0,9.5,7,4700,13.0,16.0
2123,2,14,53.0,34.0,8.0,7,4700,8.0,9.0
2124,2,2,50.5,29.0,10.5,7,4750,9.0,13.0
2125,2,23,44.0,26.0,8.0,7,4750,5.0,10.0
2126,2,2,54.2,30.9,10.5,7,4750,1.0,12.0
2127,2,19,63.0,31.1,10.0,7,4750,13.0,16.0
2128,2,2,57.3,31.2,7.9,7,4780,16.0,16.0
2129,2,19,57.7,30.1,11.0,7,4800,25.0,25.0
2130,2,15,62.5,32.9,13.5,7,4900,5.0,17.0
2131,2,10,65.5,35.8,12.7,7,4900,7.0,17.0
2132,2,23,56.0,32.0,8.3,7,4950,5.0,16.0
2133,2,23,54.4,30.1,9.3,8,4950,14.0,16.0
2134,2,25,60.0,37.0,8.5,7,4990,3.0,3.0
2135,2,14,72.4,42.1,9.6,7,4990,2.0,15.0
2136,2,14,55.0,27.5,8.0,7,5000,7.0,10.0
2137,2,23,63.0,33.0,14.0,7,5200,7.0,10.0
2138,2,19,54.0,29.6,9.0,7,5300,6.0,17.0
2139,2,15,48.0,26.1,8.7,7,5340,12.0,24.0
2140,2,2,55.5,31.7,11.0,7,5390,7.0,9.0
2141,2,18,62.0,28.1,10.7,7,5400,1.0,8.0
2142,2,13,60.0,31.8,14.0,7,5400,4.0,18.0
2143,2,15,64.0,32.0,14.0,7,5499,16.0,18.0
2144,2,23,59.0,33.0,11.0,7,5500,10.0,10.0
2145,2,15,70.4,37.4,10.1,7,5500,5.0,16.0
2146,2,10,68.1,34.1,18.4,7,5500,10.0,17.0
2147,2,19,67.0,33.0,10.0,7,5600,3.0,19.0
2148,2,15,56.6,29.0,10.0,8,5700,2.0,5.0
2149,2,18,68.2,37.2,13.2,7,5790,4.0,8.0
2150,2,14,58.0,32.0,9.0,7,5800,5.0,10.0
2151,2,14,58.6,31.0,10.7,7,5800,1.0,24.0
2152,2,14,60.0,26.0,27.0,8,6000,3.0,9.0
2153,2,15,59.0,32.0,13.4,7,6050,17.0,23.0
2154,2,15,66.7,38.0,12.0,0,6241,2.0,18.0
2155,2,20,63.7,36.1,12.3,7,6350,2.0,18.0
2156,2,15,56.0,30.0,10.0,7,6400,3.0,17.0
2157,2,15,70.0,33.1,16.0,0,6750,6.0,7.0
2158,2,15,53.2,32.5,9.1,8,6910,14.0,14.0
2159,2,15,76.1,36.0,14.0,0,7084,2.0,18.0
2160,2,15,66.4,36.0,12.0,0,7254,20.0,22.0
